4.6	4.9
4.7	4.8
4.8	4.9
5	5.1
5	5
5	4.8
5	4.9
5.1	5.2
5.1	4.8
5.1	4.9
5.1	4.9
5.1	4.9
5.1	4.8
5.2	5.7
5.2	5.2
5.2	5.2
5.2	4.9
5.2	5.1
5.2	5
5.2	4.9
5.2	4.8
5.2	5
5.3	5.1
5.3	4.9
5.3	5.1
5.3	5.2
5.4	4.9
5.4	5.1
5.4	4.8
5.4	5.2
5.4	5.1
5.4	5.2
5.5	5.2
5.5	5.1
5.5	5.5
5.5	5.2
5.6	5.7
5.6	5.7
5.6	5.3
5.6	5.1
5.7	5.6
5.7	5.3
5.8	5.3
5.8	5.6
5.9	6
6.2	6.3
6.3	6.8
