5.1	4.7
5.2	5.8
5.2	4.8
5.3	4.9
5.3	5
5.4	5
5.5	5.5
5.6	5.7
5.6	5.8
5.6	5.4
5.6	4.9
5.7	5.2
5.8	5.6
5.9	6
6.2	6.4
6.3	6.7
