4.3	4.4
4.6	4.5
4.6	4.3
4.8	4.6
4.8	4.2
5	4.8
5	4.5
5.1	4.4
5.1	4.6
5.2	5.5
5.2	4.8
5.3	4.8
5.3	4.9
5.4	5.1
5.4	4.7
5.4	5.1
5.4	5.1
5.5	5.5
5.6	5.2
5.6	5
5.8	5.5
5.9	6
