4.6	4.6
4.8	4.2
5.1	4.4
5.1	4.6
5.1	4.5
5.2	4.9
5.3	4.9
5.3	4.9
5.4	5.1
5.4	5.1
5.4	5.1
5.6	5.2
5.6	4.9
5.7	5.2
5.8	5.5
5.9	6
